id,workspace_id,user_id,twitter_id,text,source,retweet,geo,longitude,latitude,place_type,place_name,place_country_code,place_country,favorite_count,retweet_count,sentiment,possibly_sensitive,lang,posted_at,updated_at,created_at
138,2,1,825350353600274432,"@cris7ian Con ánimo de ofender, no es «pensar» sino «creer», y sin siquiera asidero empírico pues no saben producir ni quieren aprender.",Twitter for Android,false,false,,,,,,,1,0,,false,es,2017-01-28 14:30:33 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
140,2,1,825447068512768000,"RT @BadAstronomer: 13) Now, read this chilling thread: https://t.co/icVvWDRwFN",Twitter for Android,true,false,,,,,,,0,223,,false,en,2017-01-28 20:54:51 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:54 +0000
143,2,1,825118000881729536,@MeDesidium Mi chentido pésame,Twitter for Android,false,false,,,,,,,0,0,,false,es,2017-01-27 23:07:16 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
139,2,1,825341782477197312,In Mother Russia ignorant violence domesticate you. https://t.co/riynraCxSI,Twitter for Android,false,false,,,,,,,2,3,,false,en,2017-01-28 13:56:29 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:54 +0000
142,2,1,825119254659862528,@MeDesidium Su palabra vaya «alante»,Twitter for Android,false,false,,,,,,,0,0,,false,es,2017-01-27 23:12:14 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
141,2,1,825118650822774785,@MeDesidium Marinar las penas en alcohol...,Twitter for Android,false,false,,,,,,,0,0,,false,es,2017-01-27 23:09:50 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
137,2,1,825447278106259456,@CesvrBevts En la página de cada curso están los exámenes resueltos.,Twitter for Android,false,false,,,,,,,0,0,,false,es,2017-01-28 20:55:41 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
145,2,1,825075452515590144,"Y eso, niños y niñas, se llama «diplomacia».",Twitter for Android,false,false,,,,,,,1,0,,false,es,2017-01-27 20:18:11 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
147,2,1,825054245032493056,En forma de afiche. https://t.co/RzXbDeCS8W,Twitter for Android,false,false,,,,,,,0,0,,false,es,2017-01-27 18:53:55 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
151,2,1,824972810741243904,"Corazón Delator, Gustavo Cerati (Sinfónico) #ost #ci3725",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-27 13:30:19 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
155,2,1,824702902287667200,"Hungarian Rhapsody N° 2, Roby Lakatos #ost #ci3725",Twitter for Android,false,false,,,,,,,0,0,,false,in,2017-01-26 19:37:48 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
156,2,1,824642517283004416,RT @NASA: We're honoring the Apollo 1 crew at 10am ET today. This year is the 50th anniversary of the tragedy. Watch live: https://t.co/oJK…,Twitter Web Client,true,false,,,,,,,0,1855,,false,en,2017-01-26 15:37:51 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
159,2,1,824619982051045376,@TrumpDBA @mgomezch Make Oracle «el caro» again!,Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-01-26 14:08:19 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
161,2,1,824618583242051584,@magy509 «barbacuá» como los «pudientes»...,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-26 14:02:45 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
144,2,1,825109177651560449,RT @StephenAtHome: If I were the architect for Trump's Wall I’d build a secret exhaust port the size of a womp rat so the rebels could save…,Twitter for Android,true,false,,,,,,,0,32075,,false,en,2017-01-27 22:32:12 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
148,2,1,825098579106742273,@mgomezch perl -c dice$# is no longer supported at - line 1.,Twitter Web Client,false,false,,,,,,,3,0,,false,en,2017-01-27 21:50:05 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
153,2,1,824971168859975680,"Las respuestas ocupan una hoja carta por ambos lados. Las escribí en 21 minutos. Practiquen, practiquen, practiquen y practiquen. #ci3725",Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-27 13:23:48 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
154,2,1,824932805574529024,"She's always a woman, Billy Joel #ost #ci3725",Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-01-27 10:51:22 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
160,2,1,824671103171825666,"El ((a, b) -> c) -> a -> b -> c quedó brutal.",Twitter Web Client,false,false,,,,,,,3,0,,false,es,2017-01-26 17:31:27 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
164,2,1,824614368704954368,RT @TrumpDBA: I've just signed an executive order eliminating foreign keys from databases forever. Use AMERICAN KEYS instead! ACTION!,Twitter Web Client,true,false,,,,,,,0,5547,,false,en,2017-01-26 13:46:00 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
157,2,1,824626585680703488,Preparar el examen de #ci3725 merece un mate con cáscara de naranja...,Twitter Web Client,false,false,,,,,,,2,0,,false,es,2017-01-26 14:34:33 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
166,2,1,824320014828371982,"Hoy discutimos Propiedades de Clausura y Lema de Bombeo para Lenguajes Regulares. Lean 6.4 a 6.6. Ejercicios 6.11, 6.12 y 6.14 #ci3725",Twitter for Android,false,false,,,,,,,1,0,,false,es,2017-01-25 18:16:21 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
168,2,1,824297422008553472,Feature? @chiguire @cris7ian https://t.co/b8Y9UejLMm,Twitter for Android,false,false,,,,,,,2,0,,false,en,2017-01-25 16:46:34 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
171,2,1,824286782393028610,Every number is interesting. https://t.co/yc5qhruquP,Twitter for Android,false,false,,,,,,,0,1,,false,en,2017-01-25 16:04:18 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
175,2,1,824044983762251777,"RT @AstroKatie: If someone's political stance requires preventing scientists from informing you about your own planet, that's not politics,…",Twitter for Android,true,false,,,,,,,0,61555,,false,en,2017-01-25 00:03:28 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
176,2,1,823953197530304513,@FormicaGabriel Pero https://t.co/ilsIt8I1sA no va a ninguna parte...,Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-24 17:58:45 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
170,2,1,824221281948225537,"En su cumpleaños...La Grange, ZZ Top #ost",Twitter for Android,false,false,,,,,,,1,0,,false,es,2017-01-25 11:44:01 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
177,2,1,824245339179909120,"Me describing someone, describing me. Lisp, to Scheme, to Racket, to Perl, to Lisp, to not-JavaScript. https://t.co/TZ6dOw5VaN",Twitter for Android,false,false,,,,,,,2,0,,false,en,2017-01-25 13:19:37 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
181,2,1,823945419231207426,¿Cuál es su opinión acerca de la programación probabilí… — Supongo que con «programación probabilística» te refier… https://t.co/gYii01TeDx,Ask.fm,false,false,,,,,,,0,0,,false,es,2017-01-24 17:27:50 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
184,2,1,823834046144843776,"RT @daysoftheyear: Today (Tue 24th Jan, 2017) is Peanut Butter Day! #peanutbutterday https://t.co/WMYOtHp0VM",Twitter for Android,true,false,,,,,,,0,32,,false,en,2017-01-24 10:05:17 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
186,2,1,823831491478167552,"RT @cbquist: Suspecting Carl Sagan had either a time machine or a crystal ball. Ok, probably the time machine. https://t.co/zpKH1HUYhz",Twitter for Android,true,false,,,,,,,0,11864,,false,en,2017-01-24 09:55:08 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
188,2,1,823650972467658752,"Hoy mostré como construir un «lexer» simple desde regex, via λ-NFA, hasta DFA, con criterios de aceptación. Inventen sus ejercicios. #ci3725",Twitter Web Client,false,false,,,,,,,4,1,,false,es,2017-01-23 21:57:49 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
190,2,1,823500171317231616,"Los poderosos y los imbéciles tienen algo en común: nunca ajustan su opinión en base a los hechos, ajustan los hechos en base a su opinión.",Twitter for Android,false,false,,,,,,,4,1,,false,es,2017-01-23 11:58:35 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
196,2,1,823242742654533633,R2D2 👏 https://t.co/ulNf94iliR,Twitter for Android,false,false,,,,,,,1,0,,false,und,2017-01-22 18:55:39 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
193,2,1,823316060095021057,Palíndromos https://t.co/7n5s4uAkpK,Twitter for Android,false,false,,,,,,,3,3,,false,es,2017-01-22 23:46:59 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
146,2,1,825075174303211521,"- ¿Ud. no está como viejo para llevar franelas de Estargüars?- Yo no iba a criticar su selección de postre, pero que la grasa le acompañe.",Twitter for Android,false,false,,,,,,,6,4,,false,es,2017-01-27 20:17:05 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
149,2,1,825053418532306945,"@Negrecio «Se me olvida que no todo el mundo razona igual» o «Puedo intentar otra explicación, pero necesito creyones. ¿Tienes?»",Twitter for Android,false,false,,,,,,,3,0,,false,es,2017-01-27 18:50:38 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
150,2,1,824972971982913536,RT @RogueNASA: Science is not a partisan issue. Science is the foundation of our society—we owe so much to peer-reviewed scientific researc…,Twitter Web Client,true,false,,,,,,,0,39842,,false,en,2017-01-27 13:30:58 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
152,2,1,824971921712353280,"Sad Robot, Pornophonique #ost #ci3725",Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-01-27 13:26:48 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
158,2,1,824625072526725120,RT @mgomezch: YOOOOO https://t.co/PY1M1XggYQ,Twitter Web Client,true,false,,,,,,,0,2,,false,und,2017-01-26 14:28:32 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
165,2,1,824323787269275648,Dat klopt als een bus! https://t.co/rjYgf7PAcy,Twitter for Android,false,false,,,,,,,0,0,,false,nl,2017-01-25 18:31:20 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
162,2,1,824575901677551620,"Terapia de Amor Intensiva, Soda Stereo #ost #ci3725",Twitter for Android,false,false,,,,,,,1,0,,false,it,2017-01-26 11:13:09 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
169,2,1,824225242474315776,HD is overrated... https://t.co/TDlEuscPRb,Twitter for Android,false,false,,,,,,,1,1,,false,en,2017-01-25 11:59:45 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
173,2,1,824228820182040576,La lista es corta y no ahonda en los detalles del perro que quieren poner en el techo. Y no incluye mis quejas. https://t.co/kwsl1a0FAr,Twitter for Android,false,false,,,,,,,1,0,,false,es,2017-01-25 12:13:58 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
174,2,1,824220539938017280,Hoy se cumplen 70 años del primer «videojuego». https://t.co/BQONC4VT8R.,Twitter for Android,false,false,,,,,,,2,4,,false,es,2017-01-25 11:41:04 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
180,2,1,823948882895929344,Que opina de los lenguajes D (https://t.co/QOvt6wju2O) … — No tienen nada interesante que ofrecerME.Tratan de re… https://t.co/0XewCod00K,Ask.fm,false,false,,,,,,,0,0,,false,es,2017-01-24 17:41:36 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
178,2,1,823947839172673537,Creo que el factor humano es el principal problema en e… — No se puede ser papá de todo el mundo. La disciplina es… https://t.co/Zxpxg722by,Ask.fm,false,false,,,,,,,3,0,,false,es,2017-01-24 17:37:27 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
182,2,1,823943341024931841,¿Ha leído algo de Stephen King? ¿qué le parece? — No he leído nada de Stephen King porque no es el tipo de lectura… https://t.co/gyzyjRGd3Y,Ask.fm,false,false,,,,,,,0,0,,false,es,2017-01-24 17:19:35 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
185,2,1,823890837650153480,Atento @davidmhz  https://t.co/trRhtGHAVv,Twitter for Android,false,false,,,,,,,1,0,,false,pt,2017-01-24 13:50:57 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
191,2,1,823327650840252417,@jfuenmayor96 Si hay.,Twitter for Android,false,false,,,,,,,0,0,,false,es,2017-01-23 00:33:03 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
195,2,1,823271758350417921,RT @mgomezch: Ayuda a Kenyer con sus gastos contra el cáncer: https://t.co/rZpDBvGpTY,Twitter for Android,true,false,,,,,,,0,17,,false,es,2017-01-22 20:50:57 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
199,2,1,823135867640414208,"RT @ReinceGoogling: ""which gold-plated toilet is the horcrux""",Twitter for Android,true,false,,,,,,,0,2,,false,en,2017-01-22 11:50:58 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
163,2,1,824388894854676481,"RT @TheEllenShow: For every retweet of this, Bell will donate 5 cents to Canadian Mental Health Programs, and I think that’s amazing. #Bell…",Twitter for Android,true,false,,,,,,,0,311526,,false,en,2017-01-25 22:50:03 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
167,2,1,824300175694987265,RT @srcodo: ¿Para cuándo 'Ma La la landro': un musical que te robará el corazón?,Twitter for Android,true,false,,,,,,,0,71,,false,es,2017-01-25 16:57:31 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
172,2,1,824211578815922176,RT @elonmusk: Sigh,Twitter for Android,true,false,,,,,,,0,15103,,false,en,2017-01-25 11:05:28 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
179,2,1,824031861605273600,RT @VeronicaTesla: Si alguien tiene o puede conseguir Dalacin 300 mg se lo compramos les agradezco enormemente es para el papá de @marianit…,Twitter for Android,true,false,,,,,,,0,13,,false,es,2017-01-24 23:11:20 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
183,2,1,823836549095759873,RT @simonmar: New blog post: Asynchronous Exceptions in Practice https://t.co/a188pmkYtW,Twitter for Android,true,false,,,,,,,0,44,,false,en,2017-01-24 10:15:14 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
187,2,1,823650592312672256,Hoy mostré como minimizar DFAs. Lean 5.7. Ejercicios 5.43 y 5.45. #ci3725,Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-23 21:56:18 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
189,2,1,823632227804282880,"La página en el @LDC_USB no va a regresar pronto, así que pueden encontrar los mismos contenidos en https://t.co/ilsIt8I1sA #ci3725",Twitter Web Client,false,false,,,,,,,1,1,,false,es,2017-01-23 20:43:20 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
192,2,1,823667808374575108,RT @RecopilacionTW: ME PARTO JAJAJAJAJAJA https://t.co/McyMt0ia6L,Twitter for Android,true,false,,,,,,,0,2470,,false,es,2017-01-23 23:04:43 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
197,2,1,823136670514036736,"RT @daysoftheyear: Today (Sun 22nd Jan, 2017) is Answer Your Cat's Questions Day! #answeryourcatsquestionsday https://t.co/1l8Oi2adNO",Twitter for Android,true,false,,,,,,,0,7,,false,en,2017-01-22 11:54:10 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
194,2,1,823288755704492032,@AlejandraIriza https://t.co/lamQwsuIsA,Twitter for Android,false,false,,,,,,,0,0,,false,und,2017-01-22 21:58:29 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
198,2,1,823624454911774720,@davidmhz Sin el talento.,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-23 20:12:26 +0000,2017-02-14 23:28:55 +0000,2017-02-14 23:28:55 +0000
1060,3,7,824806214127206400,Vamos a recoger firmas para que 1-2 sea ilegal porfa.,Twitter Web Client,false,false,,,,,,,39,44,,false,es,2017-01-27 02:28:20 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1061,3,7,824775959542898688,Qué buena es esa canción. https://t.co/QFaVL7acM4,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-27 00:28:07 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1062,3,7,825417580542296064,Tiempo* https://t.co/rg6cOVMOF2,Twitter Web Client,false,false,,,,,,,1,2,,false,es,2017-01-28 18:57:41 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1068,3,7,824251572901347329,(2) Declararse en sesión permanente; recordar que las pasantías se pueden defender en Casa Vargas o en Sartenejas según sea el caso.,Twitter for Android,false,false,,,,,,,1,5,,false,es,2017-01-25 13:44:23 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1074,3,7,824064453805244417,Soy una banqueta más en el laboratorio de física 2.,Twitter Web Client,false,false,,,,,,,3,0,,false,es,2017-01-25 01:20:50 +0000,2017-02-20 01:53:19 +0000,2017-02-20 01:53:19 +0000
1076,3,7,824063680664965120,"Convocado para mañana Consejo Directivo Extraordinario con tema ""situación Sede del Litoral"" #USBve",Twitter Web Client,false,false,,,,,,,1,1,,false,es,2017-01-25 01:17:46 +0000,2017-02-20 01:53:19 +0000,2017-02-20 01:53:19 +0000
1081,3,7,823163889240174593,En Consejo Directivo decidimos elevar al CNU a los profs. Oscar González y Solange Issa para su consideración como Vicerrector Académico.,Twitter Web Client,false,false,,,,,,,1,1,,false,es,2017-01-22 13:42:19 +0000,2017-02-20 01:53:19 +0000,2017-02-20 01:53:19 +0000
1078,3,7,823589703811235840,RT @HaslerIglesias: ¡No van a detener un pueblo que quiere cambio! Un pueblo que quiere llegar al CNE. https://t.co/kdJsrxiQhL,Twitter Web Client,true,false,,,,,,,0,35,,false,es,2017-01-23 17:54:21 +0000,2017-02-20 01:53:19 +0000,2017-02-20 01:53:19 +0000
1063,3,7,825376823370510336,Take a minute everyday to make a difference in your world.,Twitter Web Client,false,false,,,,,,,1,0,,false,en,2017-01-28 16:15:44 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1065,3,7,824433639375171584,@yisusvargas tú,Twitter Web Client,false,false,,,,,,,0,0,,false,und,2017-01-26 01:47:51 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1067,3,7,825091993982341121,"Entra en Agenda de próximo CD la designación de los Rep Estudiantiles (I) del Consejo Académico, Ing. Materiales e Ing. Computación #USBve",Twitter Web Client,false,false,,,,,,,0,1,,false,es,2017-01-27 21:23:55 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1066,3,7,824433611281670146,@yisusvargas una película,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-26 01:47:44 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1071,3,7,824433521066442752,@yisusvargas una canción de Demi Lovato,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-26 01:47:23 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1073,3,7,824089895316680706,¡Uesebista! Si tienes alguna pregunta referente al CD escríbenos a rep-est-cd@usb.ve #USBve,Twitter Web Client,false,false,,,,,,,0,2,,false,es,2017-01-25 03:01:56 +0000,2017-02-20 01:53:19 +0000,2017-02-20 01:53:18 +0000
1070,3,7,824251798001225729,(3) Comisionar al CD del litoral a analizar y elevar al CD cualquier propuesta sobre la situación.,Twitter for Android,false,false,,,,,,,0,5,,false,es,2017-01-25 13:45:17 +0000,2017-02-20 01:53:19 +0000,2017-02-20 01:53:18 +0000
1077,3,7,823697062357241856,"Profesores, por consideración, a los estudiantes nos sería útil saber si acatarán o no el paro y sus debidas razones para hacerlo. #USBve",Twitter Web Client,false,false,,,,,,,5,16,,false,es,2017-01-24 01:00:57 +0000,2017-02-20 01:53:19 +0000,2017-02-20 01:53:19 +0000
1079,3,7,823250841016614913,Las galletas de Toddy me dan acidez.,Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-22 19:27:50 +0000,2017-02-20 01:53:19 +0000,2017-02-20 01:53:19 +0000
1064,3,7,824440547351924737,"@SergioKoler @CEUSBSL imagino que se reprogramarán. De todas maneras, consulta con la coordinación.",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-26 02:15:18 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1069,3,7,824252311874760704,(5) Crear una comisión que analice la situación y el rumbo del trimestre para la sede del litoral con el @CEUSBSL y diversas autoridades.,Twitter for Android,false,false,,,,,,,0,5,,false,es,2017-01-25 13:47:19 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1072,3,7,824251063415046144,(1) En Consejo Directivo se decide: Suspender actividades en la Sede del Litoral hasta nuevo aviso y Delegar en el rector la reactivación,Twitter for Android,false,false,,,,,,,2,10,,false,es,2017-01-25 13:42:22 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1075,3,7,823697841092722688,"Mandar un mail, dedicar 5 minutos en la clase o mandar un mensaje por aula virtual son algunas de las acciones que se agradecen.",Twitter Web Client,false,false,,,,,,,1,7,,false,es,2017-01-24 01:04:03 +0000,2017-02-20 01:53:19 +0000,2017-02-20 01:53:19 +0000
1080,3,7,824237971650048000,Inicia la sesión del Consejo Directivo sobre la Sede del Litoral #USBve,Twitter for Android,false,false,,,,,,,0,2,,false,es,2017-01-25 12:50:20 +0000,2017-02-20 01:53:19 +0000,2017-02-20 01:53:18 +0000
3098,3,6,825160633524092930,Update: sigo en crisis.,Twitter for iPhone,false,false,,,,,,,1,1,,false,en,2017-01-28 01:56:40 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3100,3,6,823386607273316355,Odio esto de ser Youtubedependiente.,Twitter for Android,false,false,,,,,,,3,1,,false,es,2017-01-23 04:27:19 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3101,3,6,823383136566411264,I'm everything you're not. https://t.co/aAPj9xXuda,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-01-23 04:13:32 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3103,3,6,823374483708932096,Mi lista de películas por ver está llegando al infinito.,Twitter for Android,false,false,,,,,,,1,1,,false,es,2017-01-23 03:39:09 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3106,3,6,823323970829221889,RT @ManuelRivas12: Cuando un indeseable aparece en el TL... https://t.co/lN6AHk8Su0,Twitter for Android,true,false,,,,,,,0,31,,false,es,2017-01-23 00:18:25 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3105,3,6,823009477888770048,The Neon Demon me dejó nadando en signos de interrogación.,Twitter for iPhone,false,false,,,,,,,0,0,,false,es,2017-01-22 03:28:44 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3102,3,6,823323322775695362,NPSSSS https://t.co/sPC0MShWv3,Twitter for Android,false,false,,,,,,,0,0,,false,und,2017-01-23 00:15:51 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3097,3,6,825205393873854464,Monopoly saca lo peor de mí.,Twitter for iPhone,false,false,,,,,,,2,1,,false,es,2017-01-28 04:54:32 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3099,3,6,825139738919260164,No vean La La Land si quieren conservar su estabilidad emocional.,Twitter for iPhone,false,false,,,,,,,3,2,,false,es,2017-01-28 00:33:38 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3104,3,6,823018757438181377,Ayuda https://t.co/Stnvr17T5l,Twitter for iPhone,false,false,,,,,,,2,1,,false,es,2017-01-22 04:05:37 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3113,3,6,823008397532561408,RT @leJotaCe: Las arrecheras. https://t.co/wJfR3oZtOr,Twitter for iPhone,true,false,,,,,,,0,8,,false,es,2017-01-22 03:24:27 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
4379,3,10,825455806766252032,@gerdalvano voyñ https://t.co/lpE6IytmoL,Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-28 21:29:35 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4383,3,10,825454823432667136,"RT @jk_rowling: In - Free - Countries - Anyone - Can - Talk - About - Politics.Try sounding out the syllables aloud, or ask a fluent read…",Twitter Web Client,true,false,,,,,,,0,29433,,false,en,2017-01-28 21:25:40 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4386,3,10,825453860500152321,"RT @vyctordelrey: the 4th longest charting album of the decade, the iconic masterpiece 'Born To Die' was released 5 years ago. https://t.co…",Twitter Web Client,true,false,,,,,,,0,145,,false,en,2017-01-28 21:21:51 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4388,3,10,825134992477020160,@pataconcomegato tengo muchas cosas que decir al respecto aaaaaa.,Twitter for Windows Phone,false,false,,,,,,,0,1,,false,es,2017-01-28 00:14:47 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4389,3,10,824769229002006528,Hoy andaba como una loca en la uni y me dijeron que estaba bonitik 😍,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-01-27 00:01:22 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4392,3,10,824422298744713216,I heard that you like the bad girls honeyyyyy. Is that true?,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,en,2017-01-26 01:02:47 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:00 +0000
4396,3,10,824381984743026689,Heaven is a place on earth with you.,Twitter for Windows Phone,false,false,,,,,,,0,1,,false,en,2017-01-25 22:22:36 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:00 +0000
4381,3,10,825456353086935041,RT @EiProfeta: Cuando están emitiendo una película de Harry Potter en televisión y alguien cambia de canal. https://t.co/1JLFyvGAaj,Twitter Web Client,true,false,,,,,,,0,996,,false,es,2017-01-28 21:31:45 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4390,3,10,825453711258447872,Brownie con @heIadito https://t.co/vxWsuvEauq,Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-01-28 21:21:15 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
